Subject,session,score
286,23,58
286,24,73
286,25,50
286,26,32
286,27,14
286,28,-10
286,29,-25
286,30,-34
286,31,-35
286,32,-50
286,33,-67
287,0,119
287,1,94
287,2,78
287,3,80
287,4,85
287,5,91
287,6,98
287,7,99
287,8,105
287,9,98
287,10,103
287,11,110
287,12,116
287,13,106
287,14,106
287,15,116
287,16,133
287,17,140
287,18,160
287,19,151
287,20,165
287,21,149
287,22,137
287,23,138
287,24,145
287,25,147
287,26,154
287,27,162
287,28,184
287,29,180
287,30,202
287,31,180
287,32,165
287,33,180
287,34,169
287,35,177
287,36,163
287,37,149
287,38,161
287,39,173
287,40,150
287,41,133
288,0,118
288,1,118
288,2,100
288,3,116
288,4,122
288,5,132
288,6,121
288,7,131
288,8,145
288,9,130
288,10,153
288,11,149
288,12,149
288,13,151
288,14,171
288,15,183
288,16,163
288,17,146
288,18,140
288,19,121
288,20,132
289,0,105
289,1,126
289,2,135
289,3,132
289,4,108
289,5,113
289,6,117
289,7,102
289,8,103
289,9,84
289,10,61
289,11,60
289,12,64
289,13,85
289,14,104
289,15,110
289,16,101
289,17,95
289,18,83
289,19,69
289,20,63
289,21,73
289,22,51
289,23,54
289,24,31
290,0,105
290,1,111
290,2,95
290,3,85
290,4,62
290,5,57
290,6,48
290,7,43
290,8,44
290,9,58
290,10,56
290,11,63
290,12,78
290,13,89
290,14,72
290,15,59
290,16,78
290,17,72
290,18,63
290,19,42
290,20,26
290,21,26
290,22,6
290,23,30
290,24,14
290,25,1
290,26,20
290,27,15
290,28,29
290,29,52
290,30,36
290,31,53
290,32,49
290,33,38
290,34,23
290,35,17
290,36,9
290,37,-6
290,38,-25
291,0,104
291,1,117
291,2,104
291,3,126
291,4,138
291,5,120
291,6,100
291,7,98
291,8,118
291,9,103
291,10,84
291,11,106
291,12,81
291,13,71
291,14,83
291,15,98
291,16,73
291,17,68
291,18,62
291,19,45
291,20,67
291,21,68
291,22,51
291,23,35
291,24,39
291,25,33
291,26,21
291,27,36
291,28,34
291,29,15
291,30,16
291,31,8
291,32,-1
291,33,13
292,0,118
292,1,133
292,2,136
292,3,116
292,4,113
292,5,133
292,6,139
292,7,140
292,8,116
292,9,99
292,10,107
292,11,92
292,12,92
292,13,102
292,14,125
292,15,122
292,16,132
292,17,136
292,18,154
292,19,152
292,20,138
292,21,149
292,22,153
292,23,130
292,24,152
292,25,154
292,26,169
292,27,180
292,28,184
292,29,174
292,30,165
292,31,152
293,0,104
293,1,98
293,2,107
293,3,111
293,4,110
293,5,88
293,6,77
293,7,95
293,8,101
293,9,108
293,10,84
293,11,105
293,12,105
293,13,115
293,14,117
293,15,140
293,16,140
293,17,149
293,18,139
293,19,160
293,20,174
293,21,189
293,22,172
293,23,158
293,24,173
293,25,165
293,26,168
293,27,181
293,28,198
293,29,220
294,0,100
294,1,123
294,2,103
294,3,101
294,4,96
294,5,103
294,6,84
294,7,69
294,8,72
294,9,95
294,10,118
294,11,119
294,12,104
294,13,84
294,14,85
294,15,96
294,16,117
294,17,127
294,18,107
294,19,105
294,20,108
294,21,130
294,22,131
294,23,127
294,24,141
294,25,144
294,26,161
294,27,147
294,28,163
294,29,178
294,30,165
294,31,143
294,32,148
294,33,158
294,34,143
294,35,161
295,0,104
295,1,118
295,2,94
295,3,92
295,4,69
295,5,90
295,6,73
295,7,72
295,8,64
295,9,84
295,10,77
295,11,87
295,12,63
295,13,53
295,14,64
295,15,82
295,16,61
295,17,56
295,18,57
295,19,37
295,20,29
295,21,7
295,22,26
295,23,11
295,24,4
295,25,11
295,26,22
295,27,35
296,0,110
296,1,117
296,2,112
296,3,117
296,4,136
296,5,143
296,6,151
296,7,134
296,8,141
296,9,146
296,10,153
296,11,134
296,12,124
296,13,128
296,14,108
296,15,129
296,16,116
296,17,100
296,18,89
296,19,67
296,20,61
296,21,52
296,22,47
296,23,31
296,24,18
296,25,36
296,26,22
296,27,29
296,28,40
297,0,116
297,1,104
297,2,93
297,3,86
297,4,88
297,5,63
297,6,39
297,7,57
297,8,34
297,9,40
297,10,23
297,11,-2
297,12,-16
297,13,-41
297,14,-63
297,15,-78
297,16,-88
297,17,-86
297,18,-105
297,19,-109
297,20,-97
297,21,-89
297,22,-75
297,23,-97
297,24,-94
297,25,-82
297,26,-86
297,27,-68
298,0,102
298,1,90
298,2,65
298,3,64
298,4,48
298,5,26
298,6,6
298,7,-4
298,8,-18
298,9,5
298,10,13
298,11,26
298,12,14
298,13,13
298,14,36
298,15,34
298,16,22
298,17,30
298,18,23
298,19,47
298,20,64
298,21,60
298,22,44
298,23,29
298,24,40
298,25,16
298,26,28
298,27,44
299,0,109
299,1,85
299,2,95
299,3,70
299,4,84
299,5,74
299,6,93
299,7,75
299,8,50
299,9,50
299,10,62
299,11,58
299,12,43
299,13,41
299,14,59
299,15,76
299,16,68
299,17,65
299,18,82
299,19,67
299,20,91
299,21,106
299,22,105
299,23,128
299,24,131
299,25,123
299,26,98
299,27,93
299,28,115
299,29,133
299,30,137
300,0,110
300,1,129
300,2,153
300,3,145
300,4,150
300,5,148
300,6,134
300,7,137
300,8,140
300,9,120
300,10,114
300,11,98
300,12,122
300,13,138
300,14,162
300,15,145
300,16,163
300,17,153
300,18,136
300,19,157
300,20,136
301,0,114
301,1,136
301,2,149
301,3,155
301,4,137
301,5,122
301,6,121
301,7,114
301,8,132
301,9,115
301,10,111
301,11,116
301,12,97
301,13,73
301,14,84
301,15,103
301,16,98
301,17,121
301,18,132
301,19,156
301,20,150
301,21,127
301,22,119
301,23,116
301,24,135
301,25,151
301,26,128
301,27,105
301,28,82
301,29,69
302,0,119
302,1,127
302,2,136
302,3,141
302,4,151
302,5,154
302,6,170
302,7,153
302,8,139
302,9,160
302,10,180
302,11,163
302,12,174
302,13,159
302,14,135
302,15,140
302,16,149
302,17,165
302,18,186
302,19,178
302,20,197
302,21,221
302,22,230
303,0,119
303,1,136
303,2,120
303,3,106
303,4,98
303,5,111
303,6,114
303,7,124
303,8,121
303,9,111
303,10,131
303,11,136
303,12,159
303,13,167
303,14,149
303,15,149
303,16,125
303,17,111
303,18,99
303,19,87
303,20,89
303,21,91
303,22,86
303,23,102
303,24,85
303,25,96
303,26,88
303,27,80
303,28,70
303,29,45
303,30,40
303,31,54
303,32,36
303,33,12
303,34,12
303,35,-8
303,36,-12
303,37,-18
303,38,-39
304,0,107
304,1,111
304,2,125
304,3,135
304,4,110
304,5,119
304,6,121
304,7,129
304,8,139
304,9,143
304,10,140
304,11,139
304,12,122
304,13,97
304,14,72
304,15,87
304,16,83
304,17,100
304,18,120
304,19,113
304,20,126
304,21,128
304,22,126
304,23,112
304,24,129
304,25,152
304,26,156
304,27,179
304,28,185
304,29,181
305,0,108
305,1,113
305,2,108
305,3,119
305,4,119
305,5,141
305,6,131
305,7,132
305,8,125
305,9,101
305,10,95
305,11,98
305,12,100
305,13,100
305,14,96
305,15,83
305,16,102
305,17,92
305,18,85
305,19,92
305,20,110
305,21,128
305,22,111
305,23,127
305,24,139
305,25,145
305,26,126
305,27,124
305,28,136
305,29,153
305,30,136
305,31,134
305,32,128
305,33,112
306,0,114
306,1,110
306,2,86
306,3,67
306,4,49
306,5,67
306,6,56
306,7,65
306,8,82
306,9,73
306,10,86
306,11,102
306,12,118
306,13,104
306,14,123
306,15,110
306,16,102
306,17,103
306,18,101
306,19,91
306,20,87
306,21,97
306,22,115
307,0,114
307,1,104
307,2,126
307,3,102
307,4,116
307,5,136
307,6,150
307,7,152
307,8,132
307,9,126
307,10,147
307,11,150
307,12,146
307,13,129
307,14,123
307,15,121
307,16,135
307,17,158
307,18,174
307,19,180
307,20,155
307,21,155
307,22,148
307,23,150
307,24,136
307,25,137
307,26,147
307,27,164
307,28,158
307,29,135
307,30,115
307,31,131
307,32,144
307,33,121
307,34,96
307,35,107
307,36,125
307,37,109
307,38,96
307,39,99
307,40,123
307,41,103
307,42,101
308,0,104
308,1,86
308,2,62
308,3,72
308,4,71
308,5,94
308,6,78
308,7,89
308,8,71
308,9,84
308,10,85
308,11,96
308,12,94
308,13,89
308,14,87
308,15,87
308,16,109
308,17,101
308,18,101
308,19,110
308,20,98
308,21,112
308,22,130
308,23,135
308,24,147
308,25,131
308,26,121
308,27,128
308,28,126
308,29,124
308,30,128
308,31,149
308,32,143
308,33,162
308,34,186
308,35,176
308,36,181
308,37,174
308,38,188
308,39,199
308,40,214
309,0,110
309,1,107
309,2,94
309,3,69
309,4,86
309,5,91
309,6,70
309,7,51
309,8,69
309,9,92
309,10,104
309,11,116
309,12,130
309,13,113
309,14,125
309,15,109
309,16,114
309,17,138
309,18,153
309,19,165
309,20,181
309,21,158
309,22,161
309,23,169
310,0,114
310,1,102
310,2,84
310,3,95
310,4,96
310,5,74
310,6,68
310,7,52
310,8,50
310,9,42
310,10,35
310,11,21
310,12,15
310,13,30
310,14,17
310,15,27
310,16,46
310,17,62
310,18,57
310,19,52
310,20,41
310,21,62
310,22,45
310,23,40
310,24,53
310,25,53
310,26,31
310,27,6
310,28,25
310,29,17
311,0,119
311,1,108
311,2,104
311,3,125
311,4,104
311,5,102
311,6,79
311,7,59
311,8,72
311,9,60
311,10,64
311,11,39
311,12,62
311,13,45
311,14,20
311,15,5
311,16,-3
311,17,2
311,18,24
311,19,0
311,20,-3
311,21,-18
311,22,-10
311,23,4
311,24,20
311,25,40
311,26,50
311,27,57
311,28,70
311,29,66
311,30,78
311,31,65
311,32,87
311,33,83
312,0,110
312,1,92
312,2,86
312,3,86
312,4,95
312,5,87
312,6,73
312,7,87
312,8,105
312,9,113
312,10,104
312,11,98
312,12,94
312,13,110
312,14,106
312,15,88
312,16,100
312,17,122
312,18,120
312,19,104
312,20,127
312,21,112
312,22,87
312,23,99
312,24,99
312,25,87
312,26,89
312,27,79
312,28,78
312,29,99
312,30,94
312,31,71
313,0,104
313,1,83
313,2,66
313,3,86
313,4,61
313,5,60
313,6,41
313,7,32
313,8,8
313,9,-7
313,10,-19
313,11,-9
313,12,-33
313,13,-52
313,14,-50
313,15,-50
313,16,-37
313,17,-13
313,18,7
313,19,13
313,20,14
313,21,22
313,22,9
313,23,1
313,24,18
313,25,-7
313,26,-6
313,27,-26
313,28,-4
313,29,-24
313,30,-29
313,31,-16
313,32,-36
314,0,113
314,1,102
314,2,85
314,3,90
314,4,89
314,5,100
314,6,106
314,7,86
314,8,61
314,9,79
314,10,77
314,11,84
314,12,60
314,13,73
314,14,68
314,15,83
314,16,65
314,17,79
314,18,94
314,19,105
314,20,119
314,21,106
314,22,114
314,23,123
314,24,109
314,25,114
314,26,92
314,27,99
314,28,78
314,29,54
314,30,43
314,31,35
314,32,45
314,33,47
314,34,57
314,35,56
314,36,50
314,37,54
315,0,118
315,1,103
315,2,104
315,3,84
315,4,90
315,5,103
315,6,117
315,7,131
315,8,106
315,9,122
315,10,105
315,11,82
315,12,89
315,13,109
315,14,106
315,15,118
315,16,98
315,17,108
315,18,105
315,19,103
315,20,119
315,21,125
315,22,125
315,23,132
315,24,152
315,25,176
315,26,188
315,27,181
316,0,116
316,1,114
316,2,136
316,3,155
316,4,177
316,5,191
316,6,178
316,7,162
316,8,139
316,9,146
316,10,129
316,11,127
316,12,129
316,13,129
316,14,140
316,15,159
316,16,139
316,17,116
316,18,97
316,19,88
316,20,82
316,21,101
316,22,112
316,23,126
316,24,137
316,25,157
316,26,145
316,27,142
316,28,141
316,29,162
317,0,102
317,1,78
317,2,84
317,3,90
317,4,105
317,5,81
317,6,83
317,7,77
317,8,58
317,9,67
317,10,72
317,11,89
317,12,100
317,13,90
317,14,67
317,15,62
317,16,78
317,17,90
317,18,78
317,19,93
317,20,89
317,21,103
317,22,85
317,23,66
317,24,52
317,25,39
317,26,52
317,27,50
317,28,57
317,29,76
317,30,58
317,31,80
318,0,105
318,1,128
318,2,125
318,3,146
318,4,145
318,5,133
318,6,120
318,7,108
318,8,93
318,9,114
318,10,134
318,11,139
318,12,159
318,13,136
318,14,119
318,15,112
318,16,114
318,17,94
318,18,80
318,19,61
318,20,77
318,21,75
318,22,56
318,23,62
318,24,49
318,25,44
318,26,32
318,27,31
318,28,43
318,29,49
318,30,67
319,0,106
319,1,114
319,2,132
319,3,128
319,4,147
319,5,146
319,6,157
319,7,153
319,8,159
319,9,161
319,10,150
319,11,172
319,12,167
319,13,176
319,14,153
319,15,139
319,16,150
319,17,148
319,18,137
319,19,145
319,20,153
319,21,134
319,22,113
319,23,128
319,24,124
319,25,114
319,26,131
320,0,114
320,1,121
320,2,124
320,3,101
320,4,105
320,5,105
320,6,99
320,7,94
320,8,83
320,9,67
320,10,54
320,11,40
320,12,20
320,13,4
320,14,-6
320,15,-9
320,16,11
320,17,-9
320,18,-27
320,19,-46
320,20,-59
320,21,-53
320,22,-33
320,23,-55
320,24,-32
320,25,-11
320,26,-13
320,27,-9
320,28,10
320,29,-8
320,30,-14
320,31,-19
320,32,-23
320,33,-35
321,0,109
321,1,110
321,2,105
321,3,120
321,4,136
321,5,125
321,6,107
321,7,90
321,8,83
321,9,81
321,10,76
321,11,75
321,12,54
321,13,69
321,14,63
321,15,42
321,16,34
321,17,9
321,18,20
321,19,11
321,20,-12
321,21,5
321,22,0
321,23,20
321,24,3
321,25,-8
321,26,-17
321,27,-2
321,28,14
321,29,18
321,30,15
321,31,14
321,32,13
321,33,19
321,34,11
321,35,-3
321,36,-25
321,37,-17
321,38,-8
322,0,109
322,1,111
322,2,123
322,3,127
322,4,149
322,5,151
322,6,136
322,7,118
322,8,139
322,9,134
322,10,132
322,11,134
322,12,118
322,13,104
322,14,114
322,15,131
322,16,141
322,17,154
322,18,159
322,19,164
322,20,172
322,21,169
322,22,182
322,23,188
322,24,166
323,0,117
323,1,96
323,2,82
323,3,95
323,4,96
323,5,101
323,6,106
323,7,119
323,8,137
323,9,135
323,10,112
323,11,95
323,12,73
323,13,64
323,14,79
323,15,58
323,16,65
323,17,47
323,18,42
323,19,18
323,20,2
323,21,20
323,22,-1
323,23,-16
323,24,-2
323,25,3
323,26,-7
323,27,-27
323,28,-10
323,29,-8
324,0,111
324,1,105
324,2,122
324,3,110
324,4,93
324,5,101
324,6,103
324,7,93
324,8,72
324,9,89
324,10,108
324,11,118
324,12,142
324,13,144
324,14,131
324,15,136
324,16,159
324,17,135
324,18,133
324,19,113
324,20,97
324,21,77
324,22,77
324,23,66
324,24,87
324,25,111
324,26,122
325,0,111
325,1,107
325,2,110
325,3,117
325,4,134
325,5,154
325,6,153
325,7,160
325,8,150
325,9,149
325,10,158
325,11,167
325,12,142
325,13,143
325,14,153
325,15,129
325,16,152
325,17,130
325,18,117
325,19,94
325,20,115
325,21,126
326,0,116
326,1,134
326,2,155
326,3,149
326,4,148
326,5,135
326,6,147
326,7,171
326,8,191
326,9,210
326,10,219
326,11,205
326,12,220
326,13,234
326,14,244
326,15,249
326,16,265
326,17,250
326,18,270
326,19,289
326,20,280
326,21,274
326,22,272
326,23,254
326,24,261
326,25,254
326,26,234
326,27,251
326,28,243
327,0,111
327,1,127
327,2,113
327,3,109
327,4,127
327,5,145
327,6,169
327,7,164
327,8,150
327,9,158
327,10,149
327,11,127
327,12,138
327,13,114
327,14,99
327,15,98
327,16,78
327,17,99
327,18,101
327,19,102
327,20,99
327,21,107
327,22,84
327,23,106
327,24,100
327,25,94
327,26,78
327,27,95
327,28,111
327,29,114
327,30,96
327,31,82
327,32,67
327,33,71
328,0,113
328,1,137
328,2,137
328,3,156
328,4,180
328,5,155
328,6,141
328,7,149
328,8,166
328,9,145
328,10,153
328,11,155
328,12,138
328,13,135
328,14,118
328,15,135
328,16,122
328,17,116
328,18,122
328,19,110
328,20,120
328,21,96
328,22,81
328,23,72
328,24,77
328,25,75
328,26,62
328,27,44
328,28,42
328,29,49
328,30,44
328,31,50
328,32,36
328,33,50
329,0,107
329,1,85
329,2,100
329,3,84
329,4,108
329,5,90
329,6,95
329,7,80
329,8,64
329,9,67
329,10,68
329,11,82
329,12,66
329,13,55
329,14,35
329,15,13
329,16,6
329,17,9
329,18,19
329,19,30
329,20,53
329,21,28
329,22,36
329,23,50
329,24,34
329,25,16
329,26,23
329,27,37
329,28,17
329,29,19
330,0,105
330,1,116
330,2,137
330,3,155
330,4,148
330,5,142
330,6,135
330,7,112
330,8,107
330,9,98
330,10,92
330,11,88
330,12,100
330,13,112
330,14,122
330,15,121
330,16,98
330,17,95
330,18,80
330,19,90
330,20,66
330,21,78
330,22,78
330,23,58
330,24,42
330,25,59
330,26,80
330,27,57
330,28,53
330,29,67
330,30,90
330,31,95
330,32,76
330,33,81
331,0,111
331,1,122
331,2,111
331,3,131
331,4,155
331,5,156
331,6,148
331,7,133
331,8,108
331,9,94
331,10,80
331,11,94
331,12,94
331,13,103
331,14,95
331,15,91
331,16,69
331,17,71
331,18,76
331,19,60
331,20,77
331,21,80
331,22,73
331,23,69
332,0,113
332,1,101
332,2,103
332,3,97
332,4,118
332,5,133
332,6,146
332,7,129
332,8,107
332,9,107
332,10,119
332,11,137
332,12,126
332,13,124
332,14,141
332,15,164
332,16,165
332,17,179
332,18,178
332,19,179
332,20,163
332,21,150
332,22,152
332,23,169
332,24,156
332,25,164
332,26,175
332,27,179
333,0,120
333,1,120
333,2,103
333,3,78
333,4,76
333,5,58
333,6,57
333,7,75
333,8,88
333,9,94
333,10,114
333,11,110
333,12,124
333,13,147
333,14,152
333,15,136
333,16,135
333,17,144
333,18,127
333,19,125
333,20,113
333,21,135
333,22,141
333,23,145
333,24,169
334,0,108
334,1,95
334,2,114
334,3,117
334,4,137
334,5,125
334,6,136
334,7,133
334,8,126
334,9,147
334,10,147
334,11,154
334,12,172
334,13,184
334,14,192
334,15,202
334,16,185
334,17,192
334,18,172
334,19,171
334,20,172
334,21,167
334,22,173
334,23,185
334,24,183
334,25,184
334,26,190
334,27,169
334,28,175
334,29,168
334,30,148
334,31,171
335,0,117
335,1,137
335,2,146
335,3,158
335,4,133
335,5,135
335,6,135
335,7,128
335,8,141
335,9,131
335,10,141
335,11,162
335,12,147
335,13,140
335,14,158
335,15,136
335,16,132
335,17,131
335,18,136
335,19,129
335,20,151
335,21,175
335,22,177
335,23,185
335,24,161
335,25,138
335,26,132
335,27,139
335,28,148
335,29,131
335,30,121
335,31,111
335,32,106
335,33,123
335,34,144
335,35,128
335,36,146
335,37,168
335,38,180
335,39,174
335,40,170
335,41,166
335,42,167
335,43,185
336,0,113
336,1,125
336,2,118
336,3,98
336,4,107
336,5,125
336,6,131
336,7,120
336,8,143
336,9,123
336,10,115
336,11,97
336,12,93
336,13,88
336,14,100
336,15,114
336,16,89
336,17,93
336,18,99
336,19,90
336,20,103
336,21,116
336,22,139
336,23,115
336,24,107
336,25,109
336,26,133
336,27,146
336,28,146
336,29,157
336,30,160
336,31,155
336,32,173
336,33,169
336,34,164
336,35,176
336,36,188
336,37,190
336,38,176
336,39,166
336,40,143
337,0,106
337,1,81
337,2,97
337,3,77
337,4,85
337,5,86
337,6,88
337,7,68
337,8,92
337,9,116
337,10,136
337,11,157
337,12,155
337,13,151
337,14,158
337,15,161
337,16,145
337,17,134
337,18,154
337,19,144
337,20,158
337,21,156
337,22,154
337,23,130
337,24,145
337,25,133
338,0,104
338,1,93
338,2,103
338,3,124
338,4,143
338,5,132
338,6,113
338,7,134
338,8,157
338,9,145
338,10,158
338,11,135
338,12,142
338,13,158
338,14,163
338,15,166
338,16,143
338,17,130
338,18,148
338,19,130
338,20,152
338,21,131
338,22,132
338,23,153
338,24,131
338,25,131
338,26,153
338,27,169
338,28,184
339,0,106
339,1,92
339,2,96
339,3,106
339,4,112
339,5,109
339,6,94
339,7,114
339,8,130
339,9,106
339,10,119
339,11,134
339,12,151
339,13,156
339,14,156
339,15,167
339,16,165
339,17,173
339,18,194
339,19,200
339,20,195
339,21,177
339,22,153
339,23,141
339,24,156
340,0,113
340,1,118
340,2,118
340,3,117
340,4,122
340,5,112
340,6,128
340,7,152
340,8,150
340,9,157
340,10,179
340,11,164
340,12,142
340,13,164
340,14,186
340,15,178
340,16,169
340,17,161
340,18,160
340,19,154
340,20,136
340,21,132
340,22,116
340,23,107
340,24,108
340,25,92
340,26,107
340,27,113
340,28,117
340,29,103
340,30,88
340,31,63
340,32,44
340,33,21
340,34,3
340,35,7
340,36,6
340,37,-10
340,38,14
340,39,29
340,40,36
340,41,24
341,0,105
341,1,101
341,2,102
341,3,81
341,4,71
341,5,95
341,6,94
341,7,118
341,8,139
341,9,158
341,10,149
341,11,154
341,12,145
341,13,169
341,14,180
341,15,191
341,16,210
341,17,229
341,18,204
341,19,221
341,20,198
341,21,205
341,22,227
341,23,209
341,24,201
341,25,184
341,26,204
341,27,179
341,28,191
341,29,214
341,30,238
341,31,240
341,32,243
342,0,119
342,1,104
342,2,93
342,3,88
342,4,69
342,5,53
342,6,33
342,7,10
342,8,20
342,9,17
342,10,9
342,11,10
342,12,13
342,13,-6
342,14,8
342,15,23
342,16,35
342,17,15
343,0,113
343,1,110
343,2,122
343,3,106
343,4,82
343,5,104
343,6,128
343,7,107
343,8,85
343,9,61
343,10,50
343,11,36
343,12,20
343,13,9
343,14,-10
343,15,-18
343,16,-30
343,17,-30
343,18,-25
343,19,-39
343,20,-27
343,21,-45
343,22,-27
343,23,-27
343,24,-42
343,25,-50
343,26,-38
343,27,-42
343,28,-19
343,29,-14
343,30,-10
343,31,-16
343,32,-1
343,33,19
343,34,-3
343,35,-21
344,0,117
344,1,106
344,2,110
344,3,109
344,4,128
344,5,108
344,6,92
344,7,91
344,8,88
344,9,71
344,10,71
344,11,59
344,12,65
344,13,65
344,14,66
344,15,89
344,16,69
344,17,48
344,18,32
344,19,39
344,20,32
344,21,45
344,22,27
344,23,48
344,24,33
344,25,55
344,26,69
344,27,49
344,28,24
344,29,29
344,30,39
344,31,21
344,32,5
344,33,-2
344,34,-23
344,35,-20
344,36,-27
344,37,-20
344,38,-41
344,39,-65
345,0,117
345,1,135
345,2,126
345,3,119
345,4,129
345,5,152
345,6,137
345,7,124
345,8,122
345,9,98
345,10,115
345,11,111
345,12,117
345,13,138
345,14,140
345,15,120
345,16,100
345,17,117
345,18,103
345,19,96
345,20,109
345,21,95
345,22,98
345,23,83
345,24,76
345,25,72
345,26,47
345,27,65
345,28,74
346,0,116
346,1,104
346,2,126
346,3,146
346,4,163
346,5,156
346,6,138
346,7,155
346,8,139
346,9,122
346,10,101
346,11,79
346,12,90
346,13,101
346,14,101
346,15,95
346,16,83
346,17,77
346,18,54
346,19,52
346,20,69
346,21,89
346,22,77
346,23,70
346,24,71
346,25,88
346,26,112
347,0,107
347,1,106
347,2,85
347,3,106
347,4,88
347,5,102
347,6,78
347,7,99
347,8,89
347,9,71
347,10,62
347,11,39
347,12,36
347,13,13
347,14,27
347,15,18
347,16,-3
347,17,-6
347,18,14
347,19,24
347,20,40
347,21,26
347,22,9
347,23,2
347,24,-1
347,25,11
347,26,20
347,27,37
347,28,32
347,29,50
347,30,29
347,31,32
347,32,48
347,33,32
348,0,111
348,1,92
348,2,115
348,3,117
348,4,116
348,5,110
348,6,127
348,7,132
348,8,125
348,9,109
348,10,94
348,11,87
348,12,62
348,13,70
348,14,88
348,15,92
348,16,69
348,17,68
348,18,83
348,19,90
348,20,75
348,21,71
348,22,88
348,23,70
348,24,63
348,25,53
349,0,119
349,1,111
349,2,104
349,3,89
349,4,72
349,5,67
349,6,68
349,7,90
349,8,70
349,9,73
349,10,85
349,11,69
349,12,79
349,13,94
349,14,97
349,15,82
349,16,80
349,17,68
349,18,75
349,19,77
349,20,60
349,21,84
349,22,69
349,23,55
349,24,60
349,25,82
349,26,71
349,27,94
350,0,102
350,1,83
350,2,60
350,3,50
350,4,26
350,5,8
350,6,28
350,7,7
350,8,21
350,9,43
350,10,66
350,11,61
350,12,74
350,13,92
350,14,78
350,15,88
350,16,63
350,17,51
350,18,40
350,19,29
350,20,11
350,21,24
350,22,39
350,23,50
350,24,44
350,25,53
350,26,37
350,27,15
350,28,-6
350,29,-17
350,30,-5
350,31,19
350,32,12
350,33,-2
351,0,105
351,1,88
351,2,108
351,3,93
351,4,89
351,5,106
351,6,95
351,7,113
351,8,102
351,9,100
351,10,93
351,11,81
351,12,69
351,13,74
351,14,73
351,15,87
351,16,97
351,17,103
351,18,86
351,19,108
351,20,116
351,21,96
351,22,111
351,23,89
351,24,85
351,25,101
351,26,106
351,27,122
351,28,109
351,29,119
351,30,138
351,31,130
351,32,130
351,33,146
352,0,113
352,1,97
352,2,109
352,3,127
352,4,102
352,5,92
352,6,87
352,7,74
352,8,98
352,9,115
352,10,90
352,11,88
352,12,112
352,13,131
352,14,154
352,15,170
352,16,189
352,17,180
352,18,166
352,19,172
352,20,188
352,21,202
352,22,190
352,23,196
352,24,205
352,25,198
352,26,216
352,27,225
352,28,216
352,29,195
352,30,199
352,31,222
352,32,222
352,33,225
352,34,237
352,35,219
352,36,221
352,37,239
352,38,235
353,0,108
353,1,120
353,2,140
353,3,131
353,4,125
353,5,126
353,6,109
353,7,94
353,8,90
353,9,71
353,10,89
353,11,95
353,12,109
353,13,113
353,14,108
353,15,130
353,16,148
353,17,171
353,18,179
353,19,181
353,20,163
353,21,177
353,22,190
353,23,207
353,24,217
353,25,203
353,26,212
353,27,198
353,28,184
353,29,166
353,30,188
353,31,177
353,32,174
353,33,195
353,34,185
354,0,101
354,1,78
354,2,79
354,3,72
354,4,64
354,5,82
354,6,83
354,7,103
354,8,115
354,9,121
354,10,119
354,11,131
354,12,123
354,13,101
354,14,80
354,15,86
354,16,83
354,17,72
354,18,50
354,19,59
354,20,36
354,21,31
354,22,45
354,23,53
354,24,74
354,25,74
354,26,52
355,0,118
355,1,110
355,2,105
355,3,81
355,4,87
355,5,99
355,6,115
355,7,110
355,8,109
355,9,109
355,10,125
355,11,121
355,12,105
355,13,120
355,14,122
355,15,141
355,16,153
355,17,149
355,18,153
355,19,168
355,20,181
355,21,168
355,22,170
355,23,194
355,24,181
355,25,181
355,26,170
355,27,158
355,28,138
355,29,130
355,30,115
355,31,129
355,32,136
355,33,121
355,34,129
356,0,109
356,1,113
356,2,90
356,3,79
356,4,77
356,5,86
356,6,87
356,7,67
356,8,59
356,9,44
356,10,36
356,11,29
356,12,19
356,13,30
356,14,54
356,15,45
356,16,46
356,17,45
356,18,41
356,19,45
356,20,29
356,21,23
356,22,37
356,23,13
356,24,-7
356,25,0
356,26,13
356,27,10
356,28,0
356,29,-3
356,30,4
356,31,27
356,32,8
356,33,32
356,34,15
356,35,29
357,0,116
357,1,128
357,2,146
357,3,124
357,4,146
357,5,163
357,6,151
357,7,145
357,8,148
357,9,144
357,10,145
357,11,127
357,12,121
357,13,109
357,14,88
357,15,71
357,16,88
357,17,108
357,18,100
357,19,76
357,20,94
357,21,91
357,22,85
357,23,102
357,24,115
357,25,106
357,26,109
357,27,126
357,28,145
358,0,106
358,1,89
358,2,86
358,3,69
358,4,74
358,5,94
358,6,85
358,7,92
358,8,106
358,9,101
358,10,115
358,11,95
358,12,89
358,13,112
358,14,135
358,15,125
358,16,119
358,17,122
358,18,140
358,19,147
358,20,156
358,21,156
358,22,162
358,23,165
358,24,188
358,25,212
358,26,219
358,27,209
358,28,224
358,29,219
358,30,234
358,31,222
359,0,118
359,1,139
359,2,115
359,3,121
359,4,112
359,5,97
359,6,91
359,7,92
359,8,110
359,9,127
359,10,110
359,11,85
359,12,65
359,13,72
359,14,84
359,15,59
359,16,42
359,17,44
359,18,57
359,19,60
359,20,41
359,21,64
359,22,84
359,23,104
359,24,103
359,25,99
359,26,118
359,27,142
359,28,164
360,0,104
360,1,114
360,2,106
360,3,113
360,4,106
360,5,125
360,6,129
360,7,108
360,8,108
360,9,129
360,10,130
360,11,121
360,12,115
360,13,106
360,14,87
360,15,88
360,16,91
360,17,103
360,18,80
