Subject,session,score
290,10,131
290,11,122
290,12,145
290,13,126
290,14,116
290,15,118
290,16,125
290,17,132
290,18,154
290,19,136
290,20,123
290,21,135
290,22,160
290,23,136
290,24,145
290,25,169
290,26,173
290,27,179
290,28,167
290,29,149
290,30,172
290,31,168
290,32,172
290,33,174
290,34,199
290,35,191
290,36,199
290,37,187
290,38,165
291,0,120
291,1,111
291,2,110
291,3,118
291,4,112
291,5,130
291,6,121
291,7,107
291,8,127
291,9,142
291,10,130
291,11,144
291,12,157
291,13,169
291,14,148
291,15,142
291,16,151
291,17,130
291,18,110
291,19,131
291,20,147
291,21,134
291,22,126
291,23,149
291,24,147
291,25,143
291,26,121
291,27,137
291,28,119
291,29,98
291,30,87
291,31,75
291,32,87
291,33,69
292,0,114
292,1,119
292,2,110
292,3,91
292,4,110
292,5,124
292,6,117
292,7,119
292,8,107
292,9,125
292,10,124
292,11,110
292,12,118
292,13,102
292,14,105
292,15,113
292,16,116
292,17,140
292,18,140
292,19,116
292,20,122
292,21,137
292,22,161
292,23,147
292,24,123
292,25,136
292,26,161
292,27,154
292,28,173
292,29,180
292,30,187
292,31,164
293,0,117
293,1,97
293,2,113
293,3,90
293,4,73
293,5,62
293,6,44
293,7,23
293,8,8
293,9,6
293,10,16
293,11,37
293,12,37
293,13,18
293,14,28
293,15,6
293,16,-12
293,17,-2
293,18,-10
293,19,-8
293,20,3
293,21,21
293,22,9
293,23,15
293,24,18
293,25,16
293,26,-8
293,27,-10
293,28,0
293,29,-16
294,0,108
294,1,109
294,2,101
294,3,96
294,4,120
294,5,126
294,6,109
294,7,123
294,8,104
294,9,124
294,10,134
294,11,126
294,12,110
294,13,114
294,14,108
294,15,85
294,16,80
294,17,68
294,18,77
294,19,72
294,20,54
294,21,60
294,22,81
294,23,69
294,24,64
294,25,69
294,26,90
294,27,79
294,28,101
294,29,100
294,30,121
294,31,109
294,32,103
294,33,81
294,34,66
294,35,84
295,0,108
295,1,110
295,2,103
295,3,80
295,4,78
295,5,64
295,6,67
295,7,79
295,8,81
295,9,105
295,10,87
295,11,96
295,12,86
295,13,83
295,14,101
295,15,105
295,16,99
295,17,103
295,18,97
295,19,104
295,20,119
295,21,103
295,22,116
295,23,103
295,24,79
295,25,98
295,26,119
295,27,144
296,0,113
296,1,137
296,2,120
296,3,122
296,4,138
296,5,146
296,6,127
296,7,143
296,8,164
296,9,143
296,10,122
296,11,147
296,12,124
296,13,145
296,14,165
296,15,178
296,16,187
296,17,199
296,18,182
296,19,194
296,20,199
296,21,209
296,22,209
296,23,194
296,24,214
296,25,227
296,26,203
296,27,195
296,28,205
297,0,115
297,1,108
297,2,87
297,3,65
297,4,46
297,5,65
297,6,66
297,7,67
297,8,59
297,9,57
297,10,40
297,11,46
297,12,68
297,13,74
297,14,62
297,15,84
297,16,103
297,17,128
297,18,134
297,19,123
297,20,110
297,21,91
297,22,85
297,23,71
297,24,71
297,25,79
297,26,67
297,27,78
298,0,108
298,1,96
298,2,84
298,3,89
298,4,68
298,5,92
298,6,104
298,7,113
298,8,110
298,9,97
298,10,121
298,11,111
298,12,131
298,13,148
298,14,168
298,15,169
298,16,164
298,17,174
298,18,184
298,19,182
298,20,180
298,21,201
298,22,182
298,23,185
298,24,205
298,25,203
298,26,206
298,27,223
299,0,118
299,1,130
299,2,137
299,3,119
299,4,140
299,5,145
299,6,123
299,7,129
299,8,129
299,9,147
299,10,126
299,11,121
299,12,104
299,13,111
299,14,126
299,15,128
299,16,115
299,17,127
299,18,144
299,19,159
299,20,150
299,21,135
299,22,136
299,23,115
299,24,140
299,25,141
299,26,164
299,27,148
299,28,134
299,29,159
299,30,177
300,0,107
300,1,85
300,2,107
300,3,88
300,4,65
300,5,55
300,6,46
300,7,30
300,8,12
300,9,-11
300,10,-5
300,11,10
300,12,8
300,13,29
300,14,9
300,15,0
300,16,9
300,17,31
300,18,8
300,19,33
300,20,17
301,0,110
301,1,122
301,2,147
301,3,164
301,4,161
301,5,174
301,6,155
301,7,162
301,8,164
301,9,160
301,10,164
301,11,162
301,12,172
301,13,172
301,14,162
301,15,140
301,16,145
301,17,159
301,18,169
301,19,149
301,20,131
301,21,141
301,22,160
301,23,155
301,24,170
301,25,163
301,26,157
301,27,162
301,28,168
301,29,168
302,0,114
302,1,90
302,2,100
302,3,124
302,4,141
302,5,144
302,6,137
302,7,123
302,8,143
302,9,136
302,10,113
302,11,122
302,12,125
302,13,116
302,14,115
302,15,116
302,16,96
302,17,118
302,18,114
302,19,122
302,20,106
302,21,108
302,22,97
303,0,107
303,1,117
303,2,136
303,3,150
303,4,172
303,5,159
303,6,145
303,7,131
303,8,127
303,9,149
303,10,155
303,11,163
303,12,141
303,13,131
303,14,154
303,15,174
303,16,185
303,17,198
303,18,197
303,19,202
303,20,210
303,21,198
303,22,205
303,23,208
303,24,197
303,25,179
303,26,163
303,27,188
303,28,205
303,29,206
303,30,211
303,31,193
303,32,174
303,33,151
303,34,157
303,35,180
303,36,170
303,37,154
303,38,156
304,0,108
304,1,118
304,2,97
304,3,109
304,4,111
304,5,122
304,6,109
304,7,134
304,8,147
304,9,144
304,10,135
304,11,140
304,12,128
304,13,135
304,14,140
304,15,148
304,16,169
304,17,147
304,18,126
304,19,111
304,20,94
304,21,91
304,22,101
304,23,89
304,24,77
304,25,61
304,26,58
304,27,56
304,28,73
304,29,62
305,0,105
305,1,128
305,2,145
305,3,139
305,4,162
305,5,179
305,6,169
305,7,159
305,8,138
305,9,115
305,10,113
305,11,120
305,12,101
305,13,88
305,14,102
305,15,101
305,16,85
305,17,103
305,18,101
305,19,94
305,20,115
305,21,101
305,22,125
305,23,112
305,24,90
305,25,66
305,26,80
305,27,56
305,28,57
305,29,59
305,30,80
305,31,92
305,32,86
305,33,78
306,0,116
306,1,122
306,2,135
306,3,156
306,4,179
306,5,190
306,6,167
306,7,160
306,8,177
306,9,187
306,10,169
306,11,157
306,12,138
306,13,125
306,14,140
306,15,130
306,16,109
306,17,133
306,18,136
306,19,125
306,20,111
306,21,87
306,22,67
307,0,103
307,1,99
307,2,100
307,3,123
307,4,104
307,5,88
307,6,93
307,7,107
307,8,99
307,9,82
307,10,59
307,11,49
307,12,44
307,13,51
307,14,46
307,15,43
307,16,38
307,17,17
307,18,22
307,19,38
307,20,52
307,21,30
307,22,13
307,23,20
307,24,12
307,25,26
307,26,34
307,27,50
307,28,69
307,29,76
307,30,97
307,31,73
307,32,90
307,33,115
307,34,105
307,35,115
307,36,96
307,37,83
307,38,60
307,39,42
307,40,59
307,41,84
307,42,76
308,0,109
308,1,115
308,2,124
308,3,121
308,4,121
308,5,116
308,6,114
308,7,139
308,8,164
308,9,179
308,10,160
308,11,182
308,12,184
308,13,201
308,14,198
308,15,202
308,16,189
308,17,204
308,18,184
308,19,166
308,20,151
308,21,137
308,22,117
308,23,115
308,24,134
308,25,133
308,26,147
308,27,134
308,28,144
308,29,130
308,30,125
308,31,147
308,32,134
308,33,149
308,34,130
308,35,123
308,36,120
308,37,130
308,38,152
308,39,164
308,40,175
309,0,105
309,1,125
309,2,106
309,3,82
309,4,75
309,5,68
309,6,45
309,7,64
309,8,62
309,9,47
309,10,46
309,11,46
309,12,67
309,13,76
309,14,81
309,15,81
309,16,88
309,17,88
309,18,81
309,19,68
309,20,91
309,21,75
309,22,68
309,23,63
310,0,117
310,1,136
310,2,116
310,3,98
310,4,94
310,5,96
310,6,80
310,7,59
310,8,71
310,9,83
310,10,77
310,11,94
310,12,94
310,13,103
310,14,115
310,15,111
310,16,133
310,17,151
310,18,161
310,19,183
310,20,208
310,21,192
310,22,193
310,23,217
310,24,199
310,25,182
310,26,188
310,27,201
310,28,225
310,29,214
311,0,113
311,1,121
311,2,114
311,3,90
311,4,77
311,5,76
311,6,56
311,7,47
311,8,62
311,9,52
311,10,62
311,11,80
311,12,64
311,13,53
311,14,40
311,15,30
311,16,38
311,17,24
311,18,41
311,19,28
311,20,18
311,21,10
311,22,30
311,23,50
311,24,56
311,25,62
311,26,67
311,27,82
311,28,103
311,29,110
311,30,94
311,31,105
311,32,116
311,33,93
312,0,114
312,1,124
312,2,134
312,3,142
312,4,127
312,5,117
312,6,122
312,7,138
312,8,118
312,9,95
312,10,92
312,11,95
312,12,82
312,13,89
312,14,71
312,15,47
312,16,41
312,17,53
312,18,40
312,19,49
312,20,32
312,21,50
312,22,75
312,23,97
312,24,102
312,25,108
312,26,91
312,27,114
312,28,119
312,29,112
312,30,99
312,31,97
313,0,104
313,1,93
313,2,90
313,3,74
313,4,64
313,5,82
313,6,67
313,7,60
313,8,79
313,9,84
313,10,107
313,11,112
313,12,133
313,13,132
313,14,138
313,15,143
313,16,166
313,17,154
313,18,172
313,19,172
313,20,153
313,21,177
313,22,182
313,23,191
313,24,190
313,25,195
313,26,184
313,27,204
313,28,200
313,29,225
313,30,234
313,31,239
313,32,250
314,0,118
314,1,98
314,2,75
314,3,94
314,4,104
314,5,89
314,6,71
314,7,78
314,8,90
314,9,68
314,10,62
314,11,51
314,12,75
314,13,57
314,14,68
314,15,57
314,16,36
314,17,51
314,18,57
314,19,51
314,20,68
314,21,66
314,22,50
314,23,64
314,24,45
314,25,50
314,26,28
314,27,6
314,28,-10
314,29,-6
314,30,12
314,31,-2
314,32,21
314,33,16
314,34,3
314,35,0
314,36,24
314,37,43
315,0,116
315,1,114
315,2,91
315,3,91
315,4,111
315,5,118
315,6,118
315,7,136
315,8,122
315,9,141
315,10,148
315,11,164
315,12,171
315,13,165
315,14,159
315,15,167
315,16,168
315,17,167
315,18,151
315,19,158
315,20,152
315,21,172
315,22,176
315,23,162
315,24,153
315,25,154
315,26,168
315,27,169
316,0,101
316,1,98
316,2,86
316,3,109
316,4,127
316,5,108
316,6,89
316,7,86
316,8,96
316,9,86
316,10,92
316,11,106
316,12,95
316,13,80
316,14,89
316,15,66
316,16,79
316,17,78
316,18,78
316,19,88
316,20,99
316,21,97
316,22,78
316,23,72
316,24,67
316,25,51
316,26,38
316,27,38
316,28,61
316,29,41
317,0,119
317,1,123
317,2,114
317,3,114
317,4,112
317,5,122
317,6,120
317,7,97
317,8,106
317,9,95
317,10,80
317,11,63
317,12,78
317,13,64
317,14,45
317,15,33
317,16,44
317,17,69
317,18,69
317,19,83
317,20,90
317,21,95
317,22,80
317,23,81
317,24,57
317,25,44
317,26,41
317,27,35
317,28,25
317,29,50
317,30,71
317,31,58
318,0,116
318,1,112
318,2,131
318,3,142
318,4,151
318,5,146
318,6,145
318,7,146
318,8,148
318,9,151
318,10,138
318,11,156
318,12,149
318,13,171
318,14,185
318,15,192
318,16,212
318,17,200
318,18,207
318,19,226
318,20,239
318,21,240
318,22,237
318,23,214
318,24,217
318,25,199
318,26,180
318,27,178
318,28,164
318,29,189
318,30,183
319,0,111
319,1,107
319,2,93
319,3,94
319,4,95
319,5,106
319,6,90
319,7,95
319,8,86
319,9,98
319,10,87
319,11,64
319,12,43
319,13,54
319,14,56
319,15,45
319,16,29
319,17,14
319,18,3
319,19,-1
319,20,-18
319,21,7
319,22,6
319,23,-2
319,24,-26
319,25,-39
319,26,-52
320,0,117
320,1,103
320,2,84
320,3,82
320,4,60
320,5,60
320,6,36
320,7,22
320,8,30
320,9,37
320,10,24
320,11,38
320,12,23
320,13,12
320,14,1
320,15,-6
320,16,10
320,17,12
320,18,1
320,19,4
320,20,24
320,21,29
320,22,5
320,23,-14
320,24,-33
320,25,-41
320,26,-59
320,27,-35
320,28,-36
320,29,-39
320,30,-24
320,31,-32
320,32,-9
320,33,-8
321,0,111
321,1,94
321,2,83
321,3,93
321,4,78
321,5,92
321,6,100
321,7,111
321,8,108
321,9,119
321,10,127
321,11,140
321,12,118
321,13,118
321,14,134
321,15,141
321,16,157
321,17,133
321,18,124
321,19,105
321,20,91
321,21,86
321,22,74
321,23,90
321,24,71
321,25,90
321,26,95
321,27,74
321,28,87
321,29,79
321,30,79
321,31,67
321,32,78
321,33,70
321,34,70
321,35,57
321,36,33
321,37,38
321,38,56
322,0,102
322,1,100
322,2,107
322,3,85
322,4,107
322,5,86
322,6,63
322,7,83
322,8,71
322,9,59
322,10,37
322,11,54
322,12,76
322,13,75
322,14,73
322,15,56
322,16,55
322,17,64
322,18,74
322,19,90
322,20,96
322,21,110
322,22,107
322,23,123
322,24,107
323,0,119
323,1,104
323,2,82
323,3,104
323,4,81
323,5,104
323,6,83
323,7,83
323,8,87
323,9,74
323,10,96
323,11,103
323,12,113
323,13,124
323,14,123
323,15,105
323,16,93
323,17,82
323,18,93
323,19,97
323,20,88
323,21,85
323,22,61
323,23,85
323,24,96
323,25,113
323,26,99
323,27,117
323,28,116
323,29,125
324,0,101
324,1,83
324,2,105
324,3,116
324,4,102
324,5,103
324,6,122
324,7,129
324,8,118
324,9,104
324,10,123
324,11,135
324,12,122
324,13,120
324,14,117
324,15,107
324,16,106
324,17,109
324,18,85
324,19,76
324,20,74
324,21,68
324,22,62
324,23,40
324,24,20
324,25,40
324,26,22
325,0,106
325,1,82
325,2,58
325,3,44
325,4,49
325,5,48
325,6,61
325,7,64
325,8,58
325,9,82
325,10,78
325,11,60
325,12,51
325,13,76
325,14,60
325,15,42
325,16,44
325,17,46
325,18,32
325,19,21
325,20,38
325,21,28
326,0,107
326,1,125
326,2,137
326,3,126
326,4,151
326,5,134
326,6,124
326,7,135
326,8,143
326,9,127
326,10,113
326,11,105
326,12,93
326,13,85
326,14,90
326,15,82
326,16,70
326,17,88
326,18,100
326,19,112
326,20,111
326,21,95
326,22,89
326,23,96
326,24,90
326,25,74
326,26,87
326,27,75
326,28,88
327,0,111
327,1,104
327,2,107
327,3,113
327,4,105
327,5,122
327,6,147
327,7,127
327,8,114
327,9,119
327,10,109
327,11,108
327,12,87
327,13,112
327,14,122
327,15,116
327,16,123
327,17,132
327,18,149
327,19,130
327,20,146
327,21,125
327,22,136
327,23,142
327,24,151
327,25,149
327,26,150
327,27,148
327,28,161
327,29,149
327,30,162
327,31,161
327,32,179
327,33,181
328,0,102
328,1,108
328,2,99
328,3,95
328,4,86
328,5,65
328,6,57
328,7,41
328,8,39
328,9,57
328,10,48
328,11,46
328,12,60
328,13,71
328,14,94
328,15,94
328,16,102
328,17,122
328,18,131
328,19,133
328,20,156
328,21,173
328,22,167
328,23,150
328,24,169
328,25,166
328,26,170
328,27,170
328,28,192
328,29,183
328,30,162
328,31,183
328,32,196
328,33,176
329,0,113
329,1,99
329,2,103
329,3,107
329,4,113
329,5,107
329,6,120
329,7,114
329,8,106
329,9,111
329,10,99
329,11,80
329,12,64
329,13,75
329,14,68
329,15,60
329,16,58
329,17,72
329,18,97
329,19,79
329,20,69
329,21,68
329,22,69
329,23,77
329,24,96
329,25,78
329,26,57
329,27,63
329,28,56
329,29,72
330,0,102
330,1,115
330,2,136
330,3,139
330,4,148
330,5,141
330,6,156
330,7,137
330,8,139
330,9,164
330,10,167
330,11,191
330,12,204
330,13,195
330,14,174
330,15,188
330,16,180
330,17,174
330,18,192
330,19,209
330,20,216
330,21,241
330,22,217
330,23,223
330,24,223
330,25,217
330,26,229
330,27,218
330,28,198
330,29,193
330,30,207
330,31,218
330,32,216
330,33,217
331,0,105
331,1,101
331,2,82
331,3,90
331,4,105
331,5,83
331,6,99
331,7,124
331,8,124
331,9,117
331,10,136
331,11,130
331,12,112
331,13,125
331,14,126
331,15,125
331,16,131
331,17,126
331,18,112
331,19,132
331,20,147
331,21,130
331,22,125
331,23,102
332,0,119
332,1,112
332,2,114
332,3,129
332,4,150
332,5,154
332,6,175
332,7,171
332,8,191
332,9,209
332,10,208
332,11,232
332,12,234
332,13,213
332,14,193
332,15,194
332,16,201
332,17,204
332,18,225
332,19,240
332,20,227
332,21,241
332,22,232
332,23,257
332,24,234
332,25,245
332,26,246
332,27,250
333,0,119
333,1,141
333,2,117
333,3,136
333,4,121
333,5,110
333,6,113
333,7,94
333,8,91
333,9,70
333,10,91
333,11,116
333,12,94
333,13,73
333,14,59
333,15,56
333,16,59
333,17,81
333,18,87
333,19,72
333,20,72
333,21,73
333,22,88
333,23,101
333,24,79
334,0,109
334,1,91
334,2,109
334,3,101
334,4,120
334,5,112
334,6,98
334,7,111
334,8,89
334,9,77
334,10,65
334,11,76
334,12,72
334,13,70
334,14,78
334,15,82
334,16,90
334,17,73
334,18,55
334,19,56
334,20,57
334,21,60
334,22,80
334,23,64
334,24,74
334,25,59
334,26,66
334,27,60
334,28,41
334,29,34
334,30,13
334,31,10
335,0,114
335,1,138
335,2,117
335,3,108
335,4,123
335,5,135
335,6,135
335,7,129
335,8,153
335,9,144
335,10,169
335,11,192
335,12,213
335,13,205
335,14,210
335,15,208
335,16,185
335,17,185
335,18,205
335,19,214
335,20,208
335,21,202
335,22,217
335,23,216
335,24,232
335,25,225
335,26,213
335,27,206
335,28,202
335,29,212
335,30,226
335,31,209
335,32,230
335,33,207
335,34,221
335,35,245
335,36,252
335,37,238
335,38,232
335,39,251
335,40,230
335,41,215
335,42,237
335,43,248
336,0,110
336,1,98
336,2,110
336,3,133
336,4,121
336,5,137
336,6,132
336,7,142
336,8,127
336,9,116
336,10,135
336,11,148
336,12,167
336,13,163
336,14,169
336,15,193
336,16,185
336,17,166
336,18,151
336,19,138
336,20,124
336,21,126
336,22,120
336,23,133
336,24,121
336,25,111
336,26,114
336,27,114
336,28,113
336,29,111
336,30,122
336,31,112
336,32,89
336,33,105
336,34,126
336,35,143
336,36,135
336,37,136
336,38,120
336,39,101
336,40,87
337,0,105
337,1,110
337,2,125
337,3,106
337,4,97
337,5,87
337,6,85
337,7,85
337,8,63
337,9,86
337,10,88
337,11,90
337,12,95
337,13,105
337,14,87
337,15,102
337,16,110
337,17,91
337,18,99
337,19,117
337,20,126
337,21,127
337,22,109
337,23,106
337,24,112
337,25,137
338,0,102
338,1,108
338,2,121
338,3,111
338,4,90
338,5,96
338,6,115
338,7,140
338,8,150
338,9,155
338,10,162
338,11,185
338,12,182
338,13,193
338,14,212
338,15,198
338,16,188
338,17,180
338,18,180
338,19,189
338,20,205
338,21,227
338,22,236
338,23,248
338,24,254
338,25,275
338,26,266
338,27,247
338,28,228
339,0,106
339,1,109
339,2,117
339,3,103
339,4,123
339,5,121
339,6,104
339,7,82
339,8,98
339,9,100
339,10,119
339,11,105
339,12,91
339,13,116
339,14,140
339,15,126
339,16,141
339,17,136
339,18,134
339,19,112
339,20,126
339,21,137
339,22,145
339,23,142
339,24,161
340,0,113
340,1,137
340,2,130
340,3,134
340,4,139
340,5,118
340,6,133
340,7,127
340,8,122
340,9,119
340,10,115
340,11,119
340,12,126
340,13,114
340,14,95
340,15,112
340,16,124
340,17,149
340,18,165
340,19,151
340,20,148
340,21,124
340,22,131
340,23,118
340,24,102
340,25,93
340,26,96
340,27,109
340,28,110
340,29,93
340,30,85
340,31,83
340,32,74
340,33,67
340,34,54
340,35,48
340,36,62
340,37,77
340,38,98
340,39,78
340,40,76
340,41,69
341,0,101
341,1,126
341,2,139
341,3,155
341,4,141
341,5,160
341,6,178
341,7,188
341,8,190
341,9,193
341,10,207
341,11,190
341,12,205
341,13,190
341,14,183
341,15,184
341,16,160
341,17,174
341,18,174
341,19,157
341,20,179
341,21,156
341,22,143
341,23,121
341,24,118
341,25,131
341,26,113
341,27,131
341,28,122
341,29,139
341,30,154
341,31,155
341,32,158
342,0,109
342,1,96
342,2,120
342,3,123
342,4,102
342,5,81
342,6,99
342,7,103
342,8,127
342,9,140
342,10,135
342,11,148
342,12,130
342,13,122
342,14,121
342,15,116
342,16,126
342,17,123
343,0,117
343,1,137
343,2,127
343,3,117
343,4,113
343,5,126
343,6,150
343,7,167
343,8,180
343,9,203
343,10,195
343,11,184
343,12,173
343,13,196
343,14,210
343,15,230
343,16,247
343,17,265
343,18,288
343,19,283
343,20,288
343,21,309
343,22,324
343,23,337
343,24,337
343,25,339
343,26,364
343,27,364
343,28,344
343,29,360
343,30,350
343,31,346
343,32,367
343,33,387
343,34,401
343,35,381
344,0,109
344,1,130
344,2,131
344,3,135
344,4,124
344,5,100
344,6,80
344,7,58
344,8,38
344,9,22
344,10,12
344,11,4
344,12,29
344,13,50
344,14,58
344,15,79
344,16,64
344,17,62
344,18,87
344,19,70
344,20,94
344,21,74
344,22,97
344,23,77
344,24,80
344,25,62
344,26,39
344,27,49
344,28,37
344,29,22
344,30,14
344,31,14
344,32,39
344,33,64
344,34,57
344,35,53
344,36,43
344,37,36
344,38,46
344,39,38
345,0,104
345,1,125
345,2,114
345,3,112
345,4,88
345,5,106
345,6,92
345,7,108
345,8,107
345,9,127
345,10,139
345,11,162
345,12,168
345,13,183
345,14,164
345,15,154
345,16,167
345,17,186
345,18,193
345,19,210
345,20,234
345,21,244
345,22,234
345,23,258
345,24,244
345,25,230
345,26,211
345,27,200
345,28,215
346,0,104
346,1,89
346,2,112
346,3,99
346,4,111
346,5,88
346,6,103
346,7,114
346,8,107
346,9,120
346,10,109
346,11,98
346,12,121
346,13,106
346,14,128
346,15,138
346,16,156
346,17,139
346,18,151
346,19,150
346,20,174
346,21,169
346,22,193
346,23,194
346,24,179
346,25,155
346,26,172
347,0,117
347,1,113
347,2,97
347,3,82
347,4,85
347,5,66
347,6,80
347,7,85
347,8,79
347,9,97
347,10,114
347,11,101
347,12,87
347,13,96
347,14,89
347,15,87
347,16,98
347,17,106
347,18,89
347,19,94
347,20,104
347,21,103
347,22,113
347,23,130
347,24,110
347,25,119
347,26,102
347,27,79
347,28,57
347,29,38
347,30,20
347,31,5
347,32,13
347,33,2
348,0,117
348,1,96
348,2,93
348,3,110
348,4,99
348,5,95
348,6,95
348,7,86
348,8,111
348,9,96
348,10,88
348,11,110
348,12,120
348,13,101
348,14,104
348,15,85
348,16,86
348,17,83
348,18,71
348,19,89
348,20,86
348,21,63
348,22,64
348,23,89
348,24,76
348,25,99
349,0,109
349,1,94
349,2,93
349,3,82
349,4,63
349,5,52
349,6,51
349,7,75
349,8,59
349,9,78
349,10,75
349,11,61
349,12,63
349,13,78
349,14,69
349,15,55
349,16,41
349,17,63
349,18,66
349,19,76
349,20,93
349,21,72
349,22,91
349,23,93
349,24,103
349,25,118
349,26,125
349,27,129
350,0,113
350,1,115
350,2,95
350,3,80
350,4,101
350,5,101
350,6,81
350,7,88
350,8,64
350,9,67
350,10,44
350,11,55
350,12,79
350,13,102
350,14,122
350,15,123
350,16,105
350,17,106
350,18,123
350,19,130
350,20,126
350,21,148
350,22,158
350,23,159
350,24,164
350,25,183
350,26,174
350,27,156
350,28,159
350,29,169
350,30,190
350,31,178
350,32,176
350,33,198
351,0,115
351,1,91
351,2,102
351,3,106
351,4,96
351,5,80
351,6,98
351,7,87
351,8,77
351,9,82
351,10,84
351,11,72
351,12,83
351,13,93
351,14,118
351,15,106
351,16,106
351,17,127
351,18,103
351,19,112
351,20,109
351,21,105
351,22,116
351,23,106
351,24,112
351,25,128
351,26,128
351,27,107
351,28,85
351,29,93
351,30,103
351,31,85
351,32,87
351,33,109
352,0,113
352,1,118
352,2,96
352,3,78
352,4,61
352,5,81
352,6,90
352,7,88
352,8,99
352,9,76
352,10,99
352,11,116
352,12,109
352,13,114
352,14,106
352,15,101
352,16,90
352,17,106
352,18,90
352,19,99
352,20,106
352,21,103
352,22,96
352,23,121
352,24,110
352,25,100
352,26,85
352,27,62
352,28,38
352,29,39
352,30,57
352,31,49
352,32,73
352,33,74
352,34,63
352,35,73
352,36,56
352,37,45
352,38,56
353,0,117
353,1,94
353,2,76
353,3,99
353,4,101
353,5,120
353,6,130
353,7,114
353,8,139
353,9,150
353,10,173
353,11,196
353,12,207
353,13,190
353,14,181
353,15,192
353,16,174
353,17,153
353,18,145
353,19,155
353,20,158
353,21,137
353,22,118
353,23,135
353,24,135
353,25,150
353,26,166
353,27,179
353,28,183
353,29,180
353,30,187
353,31,163
353,32,188
353,33,206
353,34,214
354,0,101
354,1,104
354,2,113
354,3,90
354,4,67
354,5,92
354,6,81
354,7,73
354,8,65
354,9,52
354,10,31
354,11,39
354,12,45
354,13,53
354,14,59
354,15,52
354,16,44
354,17,66
354,18,85
354,19,101
354,20,89
354,21,113
354,22,94
354,23,101
354,24,88
354,25,72
354,26,68
355,0,112
355,1,125
355,2,132
355,3,156
355,4,138
355,5,137
355,6,160
355,7,141
355,8,148
355,9,147
355,10,153
355,11,165
355,12,146
355,13,165
355,14,185
355,15,199
355,16,179
355,17,192
355,18,181
355,19,166
355,20,167
355,21,169
355,22,166
355,23,185
355,24,189
355,25,173
355,26,196
355,27,175
355,28,155
355,29,167
355,30,160
355,31,152
355,32,149
355,33,162
355,34,180
356,0,105
356,1,125
356,2,109
356,3,113
356,4,114
356,5,130
356,6,150
356,7,142
356,8,167
356,9,179
356,10,195
356,11,173
356,12,165
356,13,171
356,14,147
356,15,167
356,16,165
356,17,163
356,18,158
356,19,180
356,20,196
356,21,190
356,22,174
356,23,156
356,24,168
356,25,185
356,26,199
356,27,193
356,28,189
356,29,169
356,30,178
356,31,203
356,32,228
356,33,228
356,34,221
356,35,226
357,0,113
357,1,90
357,2,68
357,3,79
357,4,95
357,5,108
357,6,132
357,7,114
357,8,105
357,9,121
357,10,133
357,11,139
357,12,133
357,13,125
357,14,108
357,15,95
357,16,96
357,17,105
357,18,86
357,19,95
357,20,71
357,21,58
357,22,54
357,23,50
357,24,28
357,25,37
357,26,13
357,27,-11
357,28,-10
358,0,105
358,1,110
358,2,135
358,3,157
358,4,162
358,5,156
358,6,135
358,7,121
358,8,115
358,9,92
358,10,96
358,11,107
358,12,100
358,13,102
358,14,110
358,15,118
358,16,124
358,17,146
358,18,164
358,19,140
358,20,165
358,21,146
358,22,168
358,23,172
358,24,191
358,25,182
358,26,193
358,27,180
358,28,167
358,29,159
358,30,167
358,31,160
359,0,105
359,1,115
359,2,136
359,3,146
359,4,134
359,5,128
359,6,147
359,7,158
359,8,180
359,9,168
359,10,189
359,11,196
359,12,195
359,13,179
359,14,202
359,15,201
359,16,215
359,17,194
359,18,184
359,19,203
359,20,193
359,21,204
359,22,199
359,23,191
359,24,189
359,25,195
359,26,215
359,27,214
359,28,233
360,0,115
360,1,104
360,2,99
360,3,114
360,4,134
360,5,149
360,6,138
360,7,136
360,8,126
360,9,130
360,10,118
360,11,119
360,12,125
360,13,134
360,14,128
360,15,116
360,16,117
360,17,132
360,18,116
360,19,95
360,20,113
360,21,130
360,22,146
360,23,141
360,24,161
360,25,181
360,26,162
360,27,168
360,28,193
360,29,201
360,30,202
360,31,215
361,0,109
361,1,120
361,2,100
361,3,111
361,4,108
361,5,109
361,6,116
361,7,138
361,8,162
361,9,153
361,10,141
361,11,149
361,12,126
361,13,125
361,14,118
361,15,125
361,16,105
361,17,115
361,18,133
361,19,124
361,20,138
361,21,127
361,22,145
361,23,143
361,24,145
361,25,128
361,26,152
361,27,161
361,28,143
361,29,125
361,30,122
361,31,105
361,32,121
361,33,101
362,0,120
362,1,133
362,2,136
362,3,121
362,4,123
362,5,112
362,6,88
362,7,89
362,8,94
362,9,111
362,10,93
362,11,91
362,12,108
362,13,118
362,14,108
362,15,92
362,16,94
362,17,95
362,18,76
362,19,60
362,20,77
362,21,93
362,22,109
362,23,97
362,24,98
362,25,90
362,26,76
362,27,71
362,28,64
362,29,62
362,30,40
363,0,106
363,1,129
363,2,154
363,3,169
363,4,155
363,5,175
363,6,158
363,7,134
363,8,120
363,9,127
363,10,129
363,11,125
363,12,143
363,13,167
363,14,187
363,15,181
363,16,172
363,17,165
363,18,158
363,19,156
363,20,146
363,21,152
363,22,161
363,23,168
363,24,144
363,25,121
363,26,99
363,27,76
363,28,69
363,29,47
364,0,119
364,1,101
364,2,98
364,3,81
364,4,70
364,5,73
364,6,59
364,7,54
364,8,38
364,9,45
364,10,52
364,11,57
364,12,35
364,13,16
364,14,32
364,15,29
